Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
18	1202	1	66	1.0	0.75	66.0	50.083333333333336	29	4600	0	0	0.0	1.2083333333333333	0.0	191.66666666666666	dns
18	1202	1	66	1.0	0.75	66.0	50.083333333333336	29	4600	0	0	0.0	1.2083333333333333	0.0	191.66666666666666	dns
29	4600	0	0	0.0	1.2083333333333333	0.0	191.66666666666666	18	1202	1	66	1.0	0.75	66.0	50.083333333333336	dns
18	1202	1	66	1.0	0.75	66.0	50.083333333333336	29	4600	0	0	0.0	1.2083333333333333	0.0	191.66666666666666	dns
18	1202	1	66	1.0	0.75	66.0	50.083333333333336	29	4600	0	0	0.0	1.2083333333333333	0.0	191.66666666666666	dns
30	4671	1	71	1.0	1.2	71.0	186.84	18	1202	1	66	1.0	0.75	66.0	50.083333333333336	dns
18	1202	1	66	1.0	0.75	66.0	50.083333333333336	29	4600	0	0	0.0	1.2083333333333333	0.0	191.66666666666666	dns
18	1202	1	66	1.0	0.75	66.0	50.083333333333336	29	4600	0	0	0.0	1.2083333333333333	0.0	191.66666666666666	dns
30	4671	1	71	1.0	1.2	71.0	186.84	18	1202	0	0	0.0	0.72	0.0	48.08	dns
18	1202	1	66	1.0	0.75	66.0	50.083333333333336	29	4600	0	0	0.0	1.2083333333333333	0.0	191.66666666666666	dns
18	1202	0	0	0.0	0.72	0.0	48.08	29	4600	0	0	0.0	1.2083333333333333	0.0	191.66666666666666	dns
30	4671	1	71	1.0	1.2	71.0	186.84	18	1202	0	0	0.0	0.72	0.0	48.08	dns
18	1202	1	66	1.0	0.75	66.0	50.083333333333336	29	4600	0	0	0.0	1.2083333333333333	0.0	191.66666666666666	dns
18	1202	0	0	0.0	0.72	0.0	48.08	30	4671	1	71	1.0	1.2	71.0	186.84	dns
30	4671	1	71	1.0	1.2	71.0	186.84	18	1202	0	0	0.0	0.72	0.0	48.08	dns
18	1202	1	66	1.0	0.75	66.0	50.083333333333336	29	4600	0	0	0.0	1.2083333333333333	0.0	191.66666666666666	dns
18	1202	0	0	0.0	0.72	0.0	48.08	30	4671	1	71	1.0	1.2	71.0	186.84	dns
30	4671	1	71	1.0	1.2	71.0	186.84	18	1202	0	0	0.0	0.72	0.0	48.08	dns
18	1202	0	0	0.0	0.72	0.0	48.08	29	4600	0	0	0.0	1.2083333333333333	0.0	191.66666666666666	dns
18	1202	0	0	0.0	0.72	0.0	48.08	30	4671	1	71	1.0	1.2	71.0	186.84	dns
30	4671	1	71	1.0	1.2	71.0	186.84	18	1202	0	0	0.0	0.72	0.0	48.08	dns
18	1202	0	0	0.0	0.72	0.0	48.08	30	4671	1	71	1.0	1.2	71.0	186.84	dns
