Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
28	1884	0	0	0.0	0.8235294117647058	0.0	55.411764705882355	1322	206388	49	7742	49.0	38.88235294117647	7742.0	6070.235294117647	voice
1322	206388	49	7742	49.0	38.88235294117647	7742.0	6070.235294117647	28	1884	0	0	0.0	0.8235294117647058	0.0	55.411764705882355	voice
28	1884	0	0	0.0	0.8235294117647058	0.0	55.411764705882355	1322	206388	49	7742	49.0	38.88235294117647	7742.0	6070.235294117647	voice
28	1884	0	0	0.0	0.8	0.0	53.82857142857143	1322	206388	49	7742	49.0	38.88235294117647	7742.0	6070.235294117647	voice
1322	206388	49	7742	49.0	38.88235294117647	7742.0	6070.235294117647	28	1884	0	0	0.0	0.8235294117647058	0.0	55.411764705882355	voice
28	1884	0	0	0.0	0.8235294117647058	0.0	55.411764705882355	1322	206388	49	7742	49.0	38.88235294117647	7742.0	6070.235294117647	voice
28	1884	0	0	0.0	0.8	0.0	53.82857142857143	1371	214130	49	7742	49.0	39.17142857142857	7742.0	6118.0	voice
1371	214130	49	7742	49.0	39.17142857142857	7742.0	6118.0	28	1884	0	0	0.0	0.8235294117647058	0.0	55.411764705882355	voice
28	1884	0	0	0.0	0.8235294117647058	0.0	55.411764705882355	1322	206388	49	7742	49.0	38.88235294117647	7742.0	6070.235294117647	voice
28	1884	0	0	0.0	0.8	0.0	53.82857142857143	1371	214130	49	7742	49.0	39.17142857142857	7742.0	6118.0	voice
1371	214130	49	7742	49.0	39.17142857142857	7742.0	6118.0	28	1884	0	0	0.0	0.8	0.0	53.82857142857143	voice
28	1884	0	0	0.0	0.8235294117647058	0.0	55.411764705882355	1322	206388	49	7742	49.0	38.88235294117647	7742.0	6070.235294117647	voice
28	1884	0	0	0.0	0.8	0.0	53.82857142857143	1371	214130	49	7742	49.0	39.17142857142857	7742.0	6118.0	voice
1371	214130	49	7742	49.0	39.17142857142857	7742.0	6118.0	28	1884	0	0	0.0	0.8	0.0	53.82857142857143	voice
28	1884	0	0	0.0	0.8	0.0	53.82857142857143	1322	206388	49	7742	49.0	38.88235294117647	7742.0	6070.235294117647	voice
28	1884	0	0	0.0	0.8	0.0	53.82857142857143	1371	214130	49	7742	49.0	39.17142857142857	7742.0	6118.0	voice
1371	214130	49	7742	49.0	39.17142857142857	7742.0	6118.0	28	1884	0	0	0.0	0.8	0.0	53.82857142857143	voice
28	1884	0	0	0.0	0.8	0.0	53.82857142857143	1371	214130	49	7742	49.0	39.17142857142857	7742.0	6118.0	voice
28	1884	0	0	0.0	0.8	0.0	53.82857142857143	1371	214130	49	7742	49.0	39.17142857142857	7742.0	6118.0	voice
1419	221714	48	7584	48.0	39.416666666666664	7584.0	6158.722222222223	28	1884	0	0	0.0	0.8	0.0	53.82857142857143	voice
28	1884	0	0	0.0	0.8	0.0	53.82857142857143	1371	214130	49	7742	49.0	39.17142857142857	7742.0	6118.0	voice
28	1884	0	0	0.0	0.8	0.0	53.82857142857143	1371	214130	49	7742	49.0	39.17142857142857	7742.0	6118.0	voice
1419	221714	48	7584	48.0	39.416666666666664	7584.0	6158.722222222223	28	1884	0	0	0.0	0.7777777777777778	0.0	52.333333333333336	voice
28	1884	0	0	0.0	0.8	0.0	53.82857142857143	1371	214130	49	7742	49.0	39.17142857142857	7742.0	6118.0	voice
28	1884	0	0	0.0	0.8	0.0	53.82857142857143	1371	214130	49	7742	49.0	39.17142857142857	7742.0	6118.0	voice
1419	221714	48	7584	48.0	39.416666666666664	7584.0	6158.722222222223	28	1884	0	0	0.0	0.7777777777777778	0.0	52.333333333333336	voice
28	1884	0	0	0.0	0.8	0.0	53.82857142857143	1371	214130	49	7742	49.0	39.17142857142857	7742.0	6118.0	voice
28	1884	0	0	0.0	0.7777777777777778	0.0	52.333333333333336	1371	214130	49	7742	49.0	39.17142857142857	7742.0	6118.0	voice
1419	221714	48	7584	48.0	39.416666666666664	7584.0	6158.722222222223	28	1884	0	0	0.0	0.7777777777777778	0.0	52.333333333333336	voice
28	1884	0	0	0.0	0.8	0.0	53.82857142857143	1371	214130	49	7742	49.0	39.17142857142857	7742.0	6118.0	voice
28	1884	0	0	0.0	0.7777777777777778	0.0	52.333333333333336	1419	221714	48	7584	48.0	39.416666666666664	7584.0	6158.722222222223	voice
1419	221714	48	7584	48.0	39.416666666666664	7584.0	6158.722222222223	28	1884	0	0	0.0	0.7777777777777778	0.0	52.333333333333336	voice
28	1884	0	0	0.0	0.7777777777777778	0.0	52.333333333333336	1371	214130	49	7742	49.0	39.17142857142857	7742.0	6118.0	voice
28	1884	0	0	0.0	0.7777777777777778	0.0	52.333333333333336	1419	221714	48	7584	48.0	39.416666666666664	7584.0	6158.722222222223	voice
1419	221714	48	7584	48.0	39.416666666666664	7584.0	6158.722222222223	28	1884	0	0	0.0	0.7777777777777778	0.0	52.333333333333336	voice
28	1884	0	0	0.0	0.7777777777777778	0.0	52.333333333333336	1419	221714	48	7584	48.0	39.416666666666664	7584.0	6158.722222222223	voice
28	1884	0	0	0.0	0.7777777777777778	0.0	52.333333333333336	1419	221714	48	7584	48.0	39.416666666666664	7584.0	6158.722222222223	voice
1419	221714	48	7584	48.0	39.416666666666664	7584.0	6158.722222222223	28	1884	0	0	0.0	0.7777777777777778	0.0	52.333333333333336	voice
28	1884	0	0	0.0	0.7567567567567568	0.0	50.91891891891892	1419	221714	48	7584	48.0	39.416666666666664	7584.0	6158.722222222223	voice
28	1884	0	0	0.0	0.7777777777777778	0.0	52.333333333333336	1419	221714	48	7584	48.0	39.416666666666664	7584.0	6158.722222222223	voice
1419	221714	48	7584	48.0	39.416666666666664	7584.0	6158.722222222223	28	1884	0	0	0.0	0.7777777777777778	0.0	52.333333333333336	voice
28	1884	0	0	0.0	0.7567567567567568	0.0	50.91891891891892	1467	229298	48	7584	48.0	39.648648648648646	7584.0	6197.243243243243	voice
28	1884	0	0	0.0	0.7777777777777778	0.0	52.333333333333336	1419	221714	48	7584	48.0	39.416666666666664	7584.0	6158.722222222223	voice
1467	229298	48	7584	48.0	39.648648648648646	7584.0	6197.243243243243	28	1884	0	0	0.0	0.7777777777777778	0.0	52.333333333333336	voice
28	1884	0	0	0.0	0.7567567567567568	0.0	50.91891891891892	1467	229298	48	7584	48.0	39.648648648648646	7584.0	6197.243243243243	voice
28	1884	0	0	0.0	0.7777777777777778	0.0	52.333333333333336	1419	221714	48	7584	48.0	39.416666666666664	7584.0	6158.722222222223	voice
1467	229298	48	7584	48.0	39.648648648648646	7584.0	6197.243243243243	28	1884	0	0	0.0	0.7567567567567568	0.0	50.91891891891892	voice
28	1884	0	0	0.0	0.7567567567567568	0.0	50.91891891891892	1467	229298	48	7584	48.0	39.648648648648646	7584.0	6197.243243243243	voice
28	1884	0	0	0.0	0.7777777777777778	0.0	52.333333333333336	1419	221714	48	7584	48.0	39.416666666666664	7584.0	6158.722222222223	voice
1467	229298	48	7584	48.0	39.648648648648646	7584.0	6197.243243243243	28	1884	0	0	0.0	0.7567567567567568	0.0	50.91891891891892	voice
28	1884	0	0	0.0	0.7567567567567568	0.0	50.91891891891892	1467	229298	48	7584	48.0	39.648648648648646	7584.0	6197.243243243243	voice
28	1884	0	0	0.0	0.7567567567567568	0.0	50.91891891891892	1419	221714	48	7584	48.0	39.416666666666664	7584.0	6158.722222222223	voice
1467	229298	48	7584	48.0	39.648648648648646	7584.0	6197.243243243243	28	1884	0	0	0.0	0.7567567567567568	0.0	50.91891891891892	voice
28	1884	0	0	0.0	0.7567567567567568	0.0	50.91891891891892	1467	229298	48	7584	48.0	39.648648648648646	7584.0	6197.243243243243	voice
28	1884	0	0	0.0	0.7567567567567568	0.0	50.91891891891892	1467	229298	48	7584	48.0	39.648648648648646	7584.0	6197.243243243243	voice
1467	229298	48	7584	48.0	39.648648648648646	7584.0	6197.243243243243	28	1884	0	0	0.0	0.7567567567567568	0.0	50.91891891891892	voice
29	1950	1	66	1.0	0.7631578947368421	66.0	51.31578947368421	1467	229298	48	7584	48.0	39.648648648648646	7584.0	6197.243243243243	voice
28	1884	0	0	0.0	0.7567567567567568	0.0	50.91891891891892	1467	229298	48	7584	48.0	39.648648648648646	7584.0	6197.243243243243	voice
1467	229298	48	7584	48.0	39.648648648648646	7584.0	6197.243243243243	28	1884	0	0	0.0	0.7567567567567568	0.0	50.91891891891892	voice
29	1950	1	66	1.0	0.7631578947368421	66.0	51.31578947368421	1485	232055	18	2757	18.0	39.078947368421055	2757.0	6106.710526315789	voice
28	1884	0	0	0.0	0.7567567567567568	0.0	50.91891891891892	1467	229298	48	7584	48.0	39.648648648648646	7584.0	6197.243243243243	voice
1485	232055	18	2757	18.0	39.078947368421055	2757.0	6106.710526315789	28	1884	0	0	0.0	0.7567567567567568	0.0	50.91891891891892	voice
29	1950	1	66	1.0	0.7631578947368421	66.0	51.31578947368421	1485	232055	18	2757	18.0	39.078947368421055	2757.0	6106.710526315789	voice
28	1884	0	0	0.0	0.7567567567567568	0.0	50.91891891891892	1467	229298	48	7584	48.0	39.648648648648646	7584.0	6197.243243243243	voice
1485	232055	18	2757	18.0	39.078947368421055	2757.0	6106.710526315789	29	1950	1	66	1.0	0.7631578947368421	66.0	51.31578947368421	voice
29	1950	1	66	1.0	0.7631578947368421	66.0	51.31578947368421	1485	232055	18	2757	18.0	39.078947368421055	2757.0	6106.710526315789	voice
28	1884	0	0	0.0	0.7567567567567568	0.0	50.91891891891892	1467	229298	48	7584	48.0	39.648648648648646	7584.0	6197.243243243243	voice
1485	232055	18	2757	18.0	39.078947368421055	2757.0	6106.710526315789	29	1950	1	66	1.0	0.7631578947368421	66.0	51.31578947368421	voice
29	1950	1	66	1.0	0.7631578947368421	66.0	51.31578947368421	1485	232055	18	2757	18.0	39.078947368421055	2757.0	6106.710526315789	voice
29	1950	1	66	1.0	0.7631578947368421	66.0	51.31578947368421	1467	229298	48	7584	48.0	39.648648648648646	7584.0	6197.243243243243	voice
1485	232055	18	2757	18.0	39.078947368421055	2757.0	6106.710526315789	29	1950	1	66	1.0	0.7631578947368421	66.0	51.31578947368421	voice
29	1950	1	66	1.0	0.7631578947368421	66.0	51.31578947368421	1485	232055	18	2757	18.0	39.078947368421055	2757.0	6106.710526315789	voice
29	1950	1	66	1.0	0.7631578947368421	66.0	51.31578947368421	1485	232055	18	2757	18.0	39.078947368421055	2757.0	6106.710526315789	voice
1489	232320	4	265	4.0	38.17948717948718	265.0	5956.923076923077	29	1950	1	66	1.0	0.7631578947368421	66.0	51.31578947368421	voice
29	1950	1	66	1.0	0.7631578947368421	66.0	51.31578947368421	1485	232055	18	2757	18.0	39.078947368421055	2757.0	6106.710526315789	voice
29	1950	1	66	1.0	0.7631578947368421	66.0	51.31578947368421	1485	232055	18	2757	18.0	39.078947368421055	2757.0	6106.710526315789	voice
1489	232320	4	265	4.0	38.17948717948718	265.0	5956.923076923077	34	2286	5	336	5.0	0.8717948717948718	336.0	58.61538461538461	voice
29	1950	1	66	1.0	0.7631578947368421	66.0	51.31578947368421	1485	232055	18	2757	18.0	39.078947368421055	2757.0	6106.710526315789	voice
29	1950	1	66	1.0	0.7631578947368421	66.0	51.31578947368421	1485	232055	18	2757	18.0	39.078947368421055	2757.0	6106.710526315789	voice
1489	232320	4	265	4.0	38.17948717948718	265.0	5956.923076923077	34	2286	5	336	5.0	0.8717948717948718	336.0	58.61538461538461	voice
34	2286	5	336	5.0	0.8717948717948718	336.0	58.61538461538461	1485	232055	18	2757	18.0	39.078947368421055	2757.0	6106.710526315789	voice
29	1950	1	66	1.0	0.7631578947368421	66.0	51.31578947368421	1485	232055	18	2757	18.0	39.078947368421055	2757.0	6106.710526315789	voice
1489	232320	4	265	4.0	38.17948717948718	265.0	5956.923076923077	34	2286	5	336	5.0	0.8717948717948718	336.0	58.61538461538461	voice
34	2286	5	336	5.0	0.8717948717948718	336.0	58.61538461538461	1489	232320	4	265	4.0	38.17948717948718	265.0	5956.923076923077	voice
29	1950	1	66	1.0	0.7631578947368421	66.0	51.31578947368421	1485	232055	18	2757	18.0	39.078947368421055	2757.0	6106.710526315789	voice
1489	232320	4	265	4.0	38.17948717948718	265.0	5956.923076923077	34	2286	5	336	5.0	0.8717948717948718	336.0	58.61538461538461	voice
34	2286	5	336	5.0	0.8717948717948718	336.0	58.61538461538461	1489	232320	4	265	4.0	38.17948717948718	265.0	5956.923076923077	voice
34	2286	5	336	5.0	0.8717948717948718	336.0	58.61538461538461	1485	232055	18	2757	18.0	39.078947368421055	2757.0	6106.710526315789	voice
1489	232320	4	265	4.0	38.17948717948718	265.0	5956.923076923077	34	2286	5	336	5.0	0.8717948717948718	336.0	58.61538461538461	voice
34	2286	5	336	5.0	0.8717948717948718	336.0	58.61538461538461	1489	232320	4	265	4.0	38.17948717948718	265.0	5956.923076923077	voice
34	2286	5	336	5.0	0.8717948717948718	336.0	58.61538461538461	1489	232320	4	265	4.0	38.17948717948718	265.0	5956.923076923077	voice
1531	238440	42	6120	42.0	38.275	6120.0	5961.0	34	2286	5	336	5.0	0.8717948717948718	336.0	58.61538461538461	voice
34	2286	5	336	5.0	0.8717948717948718	336.0	58.61538461538461	1489	232320	4	265	4.0	38.17948717948718	265.0	5956.923076923077	voice
34	2286	5	336	5.0	0.8717948717948718	336.0	58.61538461538461	1489	232320	4	265	4.0	38.17948717948718	265.0	5956.923076923077	voice
1531	238440	42	6120	42.0	38.275	6120.0	5961.0	39	2632	5	346	5.0	0.975	346.0	65.8	voice
34	2286	5	336	5.0	0.8717948717948718	336.0	58.61538461538461	1489	232320	4	265	4.0	38.17948717948718	265.0	5956.923076923077	voice
34	2286	5	336	5.0	0.8717948717948718	336.0	58.61538461538461	1489	232320	4	265	4.0	38.17948717948718	265.0	5956.923076923077	voice
1531	238440	42	6120	42.0	38.275	6120.0	5961.0	39	2632	5	346	5.0	0.975	346.0	65.8	voice
39	2632	5	346	5.0	0.975	346.0	65.8	1489	232320	4	265	4.0	38.17948717948718	265.0	5956.923076923077	voice
34	2286	5	336	5.0	0.8717948717948718	336.0	58.61538461538461	1489	232320	4	265	4.0	38.17948717948718	265.0	5956.923076923077	voice
1531	238440	42	6120	42.0	38.275	6120.0	5961.0	39	2632	5	346	5.0	0.975	346.0	65.8	voice
39	2632	5	346	5.0	0.975	346.0	65.8	1531	238440	42	6120	42.0	38.275	6120.0	5961.0	voice
34	2286	5	336	5.0	0.8717948717948718	336.0	58.61538461538461	1489	232320	4	265	4.0	38.17948717948718	265.0	5956.923076923077	voice
1531	238440	42	6120	42.0	38.275	6120.0	5961.0	39	2632	5	346	5.0	0.975	346.0	65.8	voice
39	2632	5	346	5.0	0.975	346.0	65.8	1531	238440	42	6120	42.0	38.275	6120.0	5961.0	voice
39	2632	5	346	5.0	0.975	346.0	65.8	1489	232320	4	265	4.0	38.17948717948718	265.0	5956.923076923077	voice
1531	238440	42	6120	42.0	38.275	6120.0	5961.0	39	2632	5	346	5.0	0.975	346.0	65.8	voice
39	2632	5	346	5.0	0.975	346.0	65.8	1531	238440	42	6120	42.0	38.275	6120.0	5961.0	voice
39	2632	5	346	5.0	0.975	346.0	65.8	1531	238440	42	6120	42.0	38.275	6120.0	5961.0	voice
1580	246182	49	7742	49.0	38.53658536585366	7742.0	6004.4390243902435	39	2632	5	346	5.0	0.975	346.0	65.8	voice
39	2632	5	346	5.0	0.975	346.0	65.8	1531	238440	42	6120	42.0	38.275	6120.0	5961.0	voice
39	2632	5	346	5.0	0.975	346.0	65.8	1531	238440	42	6120	42.0	38.275	6120.0	5961.0	voice
1580	246182	49	7742	49.0	38.53658536585366	7742.0	6004.4390243902435	39	2632	0	0	0.0	0.9512195121951219	0.0	64.1951219512195	voice
39	2632	5	346	5.0	0.975	346.0	65.8	1531	238440	42	6120	42.0	38.275	6120.0	5961.0	voice
39	2632	5	346	5.0	0.975	346.0	65.8	1531	238440	42	6120	42.0	38.275	6120.0	5961.0	voice
1580	246182	49	7742	49.0	38.53658536585366	7742.0	6004.4390243902435	39	2632	0	0	0.0	0.9512195121951219	0.0	64.1951219512195	voice
39	2632	0	0	0.0	0.9512195121951219	0.0	64.1951219512195	1531	238440	42	6120	42.0	38.275	6120.0	5961.0	voice
39	2632	5	346	5.0	0.975	346.0	65.8	1531	238440	42	6120	42.0	38.275	6120.0	5961.0	voice
1580	246182	49	7742	49.0	38.53658536585366	7742.0	6004.4390243902435	39	2632	0	0	0.0	0.9512195121951219	0.0	64.1951219512195	voice
39	2632	0	0	0.0	0.9512195121951219	0.0	64.1951219512195	1580	246182	49	7742	49.0	38.53658536585366	7742.0	6004.4390243902435	voice
39	2632	5	346	5.0	0.975	346.0	65.8	1531	238440	42	6120	42.0	38.275	6120.0	5961.0	voice
1580	246182	49	7742	49.0	38.53658536585366	7742.0	6004.4390243902435	39	2632	0	0	0.0	0.9512195121951219	0.0	64.1951219512195	voice
39	2632	0	0	0.0	0.9512195121951219	0.0	64.1951219512195	1580	246182	49	7742	49.0	38.53658536585366	7742.0	6004.4390243902435	voice
39	2632	0	0	0.0	0.9512195121951219	0.0	64.1951219512195	1531	238440	42	6120	42.0	38.275	6120.0	5961.0	voice
1580	246182	49	7742	49.0	38.53658536585366	7742.0	6004.4390243902435	39	2632	0	0	0.0	0.9512195121951219	0.0	64.1951219512195	voice
39	2632	0	0	0.0	0.9512195121951219	0.0	64.1951219512195	1580	246182	49	7742	49.0	38.53658536585366	7742.0	6004.4390243902435	voice
39	2632	0	0	0.0	0.9512195121951219	0.0	64.1951219512195	1580	246182	49	7742	49.0	38.53658536585366	7742.0	6004.4390243902435	voice
1629	253924	49	7742	49.0	38.785714285714285	7742.0	6045.809523809524	39	2632	0	0	0.0	0.9512195121951219	0.0	64.1951219512195	voice
39	2632	0	0	0.0	0.9512195121951219	0.0	64.1951219512195	1580	246182	49	7742	49.0	38.53658536585366	7742.0	6004.4390243902435	voice
39	2632	0	0	0.0	0.9512195121951219	0.0	64.1951219512195	1580	246182	49	7742	49.0	38.53658536585366	7742.0	6004.4390243902435	voice
1629	253924	49	7742	49.0	38.785714285714285	7742.0	6045.809523809524	39	2632	0	0	0.0	0.9285714285714286	0.0	62.666666666666664	voice
39	2632	0	0	0.0	0.9512195121951219	0.0	64.1951219512195	1580	246182	49	7742	49.0	38.53658536585366	7742.0	6004.4390243902435	voice
39	2632	0	0	0.0	0.9512195121951219	0.0	64.1951219512195	1580	246182	49	7742	49.0	38.53658536585366	7742.0	6004.4390243902435	voice
1629	253924	49	7742	49.0	38.785714285714285	7742.0	6045.809523809524	39	2632	0	0	0.0	0.9285714285714286	0.0	62.666666666666664	voice
39	2632	0	0	0.0	0.9285714285714286	0.0	62.666666666666664	1580	246182	49	7742	49.0	38.53658536585366	7742.0	6004.4390243902435	voice
39	2632	0	0	0.0	0.9512195121951219	0.0	64.1951219512195	1580	246182	49	7742	49.0	38.53658536585366	7742.0	6004.4390243902435	voice
1629	253924	49	7742	49.0	38.785714285714285	7742.0	6045.809523809524	39	2632	0	0	0.0	0.9285714285714286	0.0	62.666666666666664	voice
39	2632	0	0	0.0	0.9285714285714286	0.0	62.666666666666664	1629	253924	49	7742	49.0	38.785714285714285	7742.0	6045.809523809524	voice
39	2632	0	0	0.0	0.9512195121951219	0.0	64.1951219512195	1580	246182	49	7742	49.0	38.53658536585366	7742.0	6004.4390243902435	voice
1629	253924	49	7742	49.0	38.785714285714285	7742.0	6045.809523809524	39	2632	0	0	0.0	0.9285714285714286	0.0	62.666666666666664	voice
39	2632	0	0	0.0	0.9285714285714286	0.0	62.666666666666664	1629	253924	49	7742	49.0	38.785714285714285	7742.0	6045.809523809524	voice
39	2632	0	0	0.0	0.9285714285714286	0.0	62.666666666666664	1580	246182	49	7742	49.0	38.53658536585366	7742.0	6004.4390243902435	voice
1629	253924	49	7742	49.0	38.785714285714285	7742.0	6045.809523809524	39	2632	0	0	0.0	0.9285714285714286	0.0	62.666666666666664	voice
39	2632	0	0	0.0	0.9285714285714286	0.0	62.666666666666664	1629	253924	49	7742	49.0	38.785714285714285	7742.0	6045.809523809524	voice
39	2632	0	0	0.0	0.9285714285714286	0.0	62.666666666666664	1629	253924	49	7742	49.0	38.785714285714285	7742.0	6045.809523809524	voice
1629	253924	49	7742	49.0	38.785714285714285	7742.0	6045.809523809524	39	2632	0	0	0.0	0.9285714285714286	0.0	62.666666666666664	voice
39	2632	0	0	0.0	0.9069767441860465	0.0	61.2093023255814	1629	253924	49	7742	49.0	38.785714285714285	7742.0	6045.809523809524	voice
39	2632	0	0	0.0	0.9285714285714286	0.0	62.666666666666664	1629	253924	49	7742	49.0	38.785714285714285	7742.0	6045.809523809524	voice
1629	253924	49	7742	49.0	38.785714285714285	7742.0	6045.809523809524	39	2632	0	0	0.0	0.9285714285714286	0.0	62.666666666666664	voice
39	2632	0	0	0.0	0.9069767441860465	0.0	61.2093023255814	1678	261666	49	7742	49.0	39.02325581395349	7742.0	6085.2558139534885	voice
39	2632	0	0	0.0	0.9285714285714286	0.0	62.666666666666664	1629	253924	49	7742	49.0	38.785714285714285	7742.0	6045.809523809524	voice
1678	261666	49	7742	49.0	39.02325581395349	7742.0	6085.2558139534885	39	2632	0	0	0.0	0.9285714285714286	0.0	62.666666666666664	voice
39	2632	0	0	0.0	0.9069767441860465	0.0	61.2093023255814	1678	261666	49	7742	49.0	39.02325581395349	7742.0	6085.2558139534885	voice
39	2632	0	0	0.0	0.9285714285714286	0.0	62.666666666666664	1629	253924	49	7742	49.0	38.785714285714285	7742.0	6045.809523809524	voice
1678	261666	49	7742	49.0	39.02325581395349	7742.0	6085.2558139534885	39	2632	0	0	0.0	0.9069767441860465	0.0	61.2093023255814	voice
39	2632	0	0	0.0	0.9069767441860465	0.0	61.2093023255814	1678	261666	49	7742	49.0	39.02325581395349	7742.0	6085.2558139534885	voice
39	2632	0	0	0.0	0.9285714285714286	0.0	62.666666666666664	1629	253924	49	7742	49.0	38.785714285714285	7742.0	6045.809523809524	voice
1678	261666	49	7742	49.0	39.02325581395349	7742.0	6085.2558139534885	39	2632	0	0	0.0	0.9069767441860465	0.0	61.2093023255814	voice
39	2632	0	0	0.0	0.9069767441860465	0.0	61.2093023255814	1678	261666	49	7742	49.0	39.02325581395349	7742.0	6085.2558139534885	voice
39	2632	0	0	0.0	0.9069767441860465	0.0	61.2093023255814	1629	253924	49	7742	49.0	38.785714285714285	7742.0	6045.809523809524	voice
1678	261666	49	7742	49.0	39.02325581395349	7742.0	6085.2558139534885	39	2632	0	0	0.0	0.9069767441860465	0.0	61.2093023255814	voice
39	2632	0	0	0.0	0.9069767441860465	0.0	61.2093023255814	1678	261666	49	7742	49.0	39.02325581395349	7742.0	6085.2558139534885	voice
39	2632	0	0	0.0	0.9069767441860465	0.0	61.2093023255814	1678	261666	49	7742	49.0	39.02325581395349	7742.0	6085.2558139534885	voice
1727	269408	49	7742	49.0	39.25	7742.0	6122.909090909091	39	2632	0	0	0.0	0.9069767441860465	0.0	61.2093023255814	voice
39	2632	0	0	0.0	0.9069767441860465	0.0	61.2093023255814	1678	261666	49	7742	49.0	39.02325581395349	7742.0	6085.2558139534885	voice
39	2632	0	0	0.0	0.9069767441860465	0.0	61.2093023255814	1678	261666	49	7742	49.0	39.02325581395349	7742.0	6085.2558139534885	voice
1727	269408	49	7742	49.0	39.25	7742.0	6122.909090909091	39	2632	0	0	0.0	0.8863636363636364	0.0	59.81818181818182	voice
39	2632	0	0	0.0	0.9069767441860465	0.0	61.2093023255814	1678	261666	49	7742	49.0	39.02325581395349	7742.0	6085.2558139534885	voice
39	2632	0	0	0.0	0.9069767441860465	0.0	61.2093023255814	1678	261666	49	7742	49.0	39.02325581395349	7742.0	6085.2558139534885	voice
1727	269408	49	7742	49.0	39.25	7742.0	6122.909090909091	39	2632	0	0	0.0	0.8863636363636364	0.0	59.81818181818182	voice
39	2632	0	0	0.0	0.9069767441860465	0.0	61.2093023255814	1678	261666	49	7742	49.0	39.02325581395349	7742.0	6085.2558139534885	voice
39	2632	0	0	0.0	0.8863636363636364	0.0	59.81818181818182	1678	261666	49	7742	49.0	39.02325581395349	7742.0	6085.2558139534885	voice
1727	269408	49	7742	49.0	39.25	7742.0	6122.909090909091	39	2632	0	0	0.0	0.8863636363636364	0.0	59.81818181818182	voice
39	2632	0	0	0.0	0.9069767441860465	0.0	61.2093023255814	1678	261666	49	7742	49.0	39.02325581395349	7742.0	6085.2558139534885	voice
39	2632	0	0	0.0	0.8863636363636364	0.0	59.81818181818182	1727	269408	49	7742	49.0	39.25	7742.0	6122.909090909091	voice
1727	269408	49	7742	49.0	39.25	7742.0	6122.909090909091	39	2632	0	0	0.0	0.8863636363636364	0.0	59.81818181818182	voice
39	2632	0	0	0.0	0.8863636363636364	0.0	59.81818181818182	1678	261666	49	7742	49.0	39.02325581395349	7742.0	6085.2558139534885	voice
39	2632	0	0	0.0	0.8863636363636364	0.0	59.81818181818182	1727	269408	49	7742	49.0	39.25	7742.0	6122.909090909091	voice
1727	269408	49	7742	49.0	39.25	7742.0	6122.909090909091	39	2632	0	0	0.0	0.8863636363636364	0.0	59.81818181818182	voice
39	2632	0	0	0.0	0.8863636363636364	0.0	59.81818181818182	1727	269408	49	7742	49.0	39.25	7742.0	6122.909090909091	voice
39	2632	0	0	0.0	0.8863636363636364	0.0	59.81818181818182	1727	269408	49	7742	49.0	39.25	7742.0	6122.909090909091	voice
1727	269408	49	7742	49.0	39.25	7742.0	6122.909090909091	39	2632	0	0	0.0	0.8863636363636364	0.0	59.81818181818182	voice
39	2632	0	0	0.0	0.8666666666666667	0.0	58.48888888888889	1727	269408	49	7742	49.0	39.25	7742.0	6122.909090909091	voice
39	2632	0	0	0.0	0.8863636363636364	0.0	59.81818181818182	1727	269408	49	7742	49.0	39.25	7742.0	6122.909090909091	voice
1727	269408	49	7742	49.0	39.25	7742.0	6122.909090909091	39	2632	0	0	0.0	0.8863636363636364	0.0	59.81818181818182	voice
39	2632	0	0	0.0	0.8666666666666667	0.0	58.48888888888889	1776	277150	49	7742	49.0	39.46666666666667	7742.0	6158.888888888889	voice
39	2632	0	0	0.0	0.8863636363636364	0.0	59.81818181818182	1727	269408	49	7742	49.0	39.25	7742.0	6122.909090909091	voice
1727	269408	49	7742	49.0	39.25	7742.0	6122.909090909091	39	2632	0	0	0.0	0.8863636363636364	0.0	59.81818181818182	voice
39	2632	0	0	0.0	0.8666666666666667	0.0	58.48888888888889	1776	277150	49	7742	49.0	39.46666666666667	7742.0	6158.888888888889	voice
39	2632	0	0	0.0	0.8666666666666667	0.0	58.48888888888889	1727	269408	49	7742	49.0	39.25	7742.0	6122.909090909091	voice
1727	269408	49	7742	49.0	39.25	7742.0	6122.909090909091	39	2632	0	0	0.0	0.8863636363636364	0.0	59.81818181818182	voice
39	2632	0	0	0.0	0.8666666666666667	0.0	58.48888888888889	1776	277150	49	7742	49.0	39.46666666666667	7742.0	6158.888888888889	voice
39	2632	0	0	0.0	0.8666666666666667	0.0	58.48888888888889	1776	277150	49	7742	49.0	39.46666666666667	7742.0	6158.888888888889	voice
1776	277150	49	7742	49.0	39.46666666666667	7742.0	6158.888888888889	39	2632	0	0	0.0	0.8863636363636364	0.0	59.81818181818182	voice
39	2632	0	0	0.0	0.8666666666666667	0.0	58.48888888888889	1776	277150	49	7742	49.0	39.46666666666667	7742.0	6158.888888888889	voice
