Timestamp,SSIP,SSP,SDFP,SDFB,SFE,Status
2022-07-19_01:11:17.146174,0.4,1.6,0.5,27.0,1.6,0
2022-07-19_01:11:17.154072,0.6,5.8,7.063285354564121,1488.4770382284482,6.0,0
2022-07-19_01:11:17.154852,0.6,5.8,7.047142841054254,1483.1372739343224,6.0,0
2022-07-19_01:11:22.153724,0.4,3.6,0.5,27.0,3.6,0
2022-07-19_01:11:22.154482,0.6,6.8,6.5350546115170465,1379.5620233706532,7.0,0
2022-07-19_01:11:22.154909,0.6,6.8,6.550650380547207,1384.5569435006703,7.0,0
2022-07-19_01:11:27.149740,0.4,5.6,0.5,27.0,5.6,0
2022-07-19_01:11:27.157982,0.6,7.8,6.135501202020906,1299.6724164188452,8.0,0
2022-07-19_01:11:27.159338,0.6,7.8,6.120457499239742,1294.9643614787244,8.0,0
2022-07-19_01:11:32.152112,0.4,7.6,0.5,27.0,7.6,0
2022-07-19_01:11:32.164067,0.6,8.8,5.79041353349559,1228.660292984011,9.0,0
2022-07-19_01:11:32.165083,0.6,8.8,5.775897129825027,1224.1954164992521,9.0,0
2022-07-19_01:11:37.154547,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:11:37.162103,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:11:37.162827,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:11:42.156601,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:11:42.163934,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:11:42.165173,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:11:47.194642,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:11:47.205446,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:11:47.210745,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:11:52.216022,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:11:52.217041,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:11:52.217478,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:11:57.221771,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:11:57.229077,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:11:57.229784,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:02.231493,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:02.239823,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:02.240541,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:07.241458,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:07.249002,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:07.249772,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:12.244008,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:12.251654,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:12.252665,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:17.281696,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:17.293149,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:17.293806,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:22.296786,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:22.305476,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:22.306938,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:27.311442,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:27.319998,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:27.322026,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:32.316549,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:32.324631,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:32.325385,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:37.323018,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:37.330041,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:37.330860,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:42.323655,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:42.331086,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:42.332011,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:47.325121,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:47.333329,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:47.334304,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:52.325935,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:52.335327,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:52.336048,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:12:57.331253,0.4,7.4,0.7517293082676685,120.83605339696435,7.6,0
2022-07-19_01:12:57.342331,0.4,7.4,0.7517293082676685,120.83605339696435,7.6,0
2022-07-19_01:12:57.346112,0.4,7.4,0.7517293082676685,120.83605339696435,7.6,0
2022-07-19_01:13:02.332741,0.4,6.4,1.5558178973325374,291.0438324319796,6.6,0
2022-07-19_01:13:02.342166,0.4,6.4,1.5558178973325374,291.0438324319796,6.6,0
2022-07-19_01:13:02.343566,0.4,6.4,1.5558178973325374,291.0438324319796,6.6,0
2022-07-19_01:13:07.340685,0.4,5.4,2.5892241371988374,491.90180702565226,5.6,0
2022-07-19_01:13:07.341607,0.4,5.4,2.5892241371988374,491.90180702565226,5.6,0
2022-07-19_01:13:07.342415,0.4,5.4,2.5892241371988374,491.90180702565226,5.6,0
2022-07-19_01:13:12.337164,0.4,4.4,3.8707863241834755,735.773029439556,4.6,0
2022-07-19_01:13:12.341869,0.4,4.4,3.8707863241834755,735.773029439556,4.6,0
2022-07-19_01:13:12.342798,0.4,4.4,3.8707863241834755,735.773029439556,4.6,0
2022-07-19_01:13:17.338340,0.4,4.0,5.1110125199995196,971.0923787999087,4.2,0
2022-07-19_01:13:17.343524,0.4,4.0,5.1110125199995196,971.0923787999087,4.2,0
2022-07-19_01:13:17.344170,0.4,4.0,5.1110125199995196,971.0923787999087,4.2,0
2022-07-19_01:13:22.341420,0.4,4.0,6.17580679499942,1173.4032910498897,4.2,0
2022-07-19_01:13:22.346548,0.4,4.0,6.17580679499942,1173.4032910498897,4.2,0
2022-07-19_01:13:22.347463,0.4,4.0,6.17580679499942,1173.4032910498897,4.2,0
2022-07-19_01:13:27.345113,0.4,4.0,7.240601069999318,1375.7142032998704,4.2,0
2022-07-19_01:13:27.349960,0.4,4.0,7.240601069999318,1375.7142032998704,4.2,0
2022-07-19_01:13:27.350700,0.4,4.0,7.240601069999318,1375.7142032998704,4.2,0
2022-07-19_01:13:32.345733,0.4,4.0,8.30539534499922,1578.0251155498515,4.2,0
2022-07-19_01:13:32.349992,0.4,4.0,8.30539534499922,1578.0251155498515,4.2,0
2022-07-19_01:13:32.350802,0.4,4.0,8.30539534499922,1578.0251155498515,4.2,0
2022-07-19_01:13:37.347064,0.4,4.0,9.370189619999119,1780.3360277998327,4.2,0
2022-07-19_01:13:37.353899,0.4,4.0,9.370189619999119,1780.3360277998327,4.2,0
2022-07-19_01:13:37.355000,0.4,4.0,9.370189619999119,1780.3360277998327,4.2,0
2022-07-19_01:13:42.351437,0.4,4.0,10.434983894999018,1982.6469400498133,4.2,0
2022-07-19_01:13:42.356467,0.4,4.0,10.434983894999018,1982.6469400498133,4.2,0
2022-07-19_01:13:42.357224,0.4,4.0,10.434983894999018,1982.6469400498133,4.2,0
2022-07-19_01:13:47.351792,0.4,4.0,11.499778169998919,2184.9578522997945,4.2,0
2022-07-19_01:13:47.356731,0.4,4.0,11.499778169998919,2184.9578522997945,4.2,0
2022-07-19_01:13:47.357736,0.4,4.0,11.499778169998919,2184.9578522997945,4.2,0
2022-07-19_01:13:52.353947,0.4,4.0,12.564572444998818,2387.268764549776,4.2,0
2022-07-19_01:13:52.362358,0.4,4.0,12.564572444998818,2387.268764549776,4.2,0
2022-07-19_01:13:52.363513,0.4,4.0,12.564572444998818,2387.268764549776,4.2,0
2022-07-19_01:13:57.355815,0.4,4.0,0.8518354199999199,161.8487297999848,4.2,0
2022-07-19_01:13:57.360729,0.4,4.0,0.8518354199999199,161.8487297999848,4.2,0
2022-07-19_01:13:57.361417,0.4,4.0,0.8518354199999199,161.8487297999848,4.2,0
2022-07-19_01:14:02.357274,0.4,4.0,1.9166296949998196,364.1596420499658,4.2,0
2022-07-19_01:14:02.362129,0.4,4.0,1.9166296949998196,364.1596420499658,4.2,0
2022-07-19_01:14:02.362964,0.4,4.0,1.9166296949998196,364.1596420499658,4.2,0
2022-07-19_01:14:07.358432,0.4,4.0,2.9814239699997196,566.4705542999468,4.2,0
2022-07-19_01:14:07.362693,0.4,4.0,2.9814239699997196,566.4705542999468,4.2,0
2022-07-19_01:14:07.363693,0.4,4.0,2.9814239699997196,566.4705542999468,4.2,0
2022-07-19_01:14:12.360708,0.4,4.0,4.046218244999619,768.7814665499277,4.2,0
2022-07-19_01:14:12.365123,0.4,4.0,4.046218244999619,768.7814665499277,4.2,0
2022-07-19_01:14:12.365876,0.4,4.0,4.046218244999619,768.7814665499277,4.2,0
2022-07-19_01:14:17.361926,0.4,4.0,5.1110125199995196,971.0923787999087,4.2,0
2022-07-19_01:14:17.366699,0.4,4.0,5.1110125199995196,971.0923787999087,4.2,0
2022-07-19_01:14:17.367272,0.4,4.0,5.1110125199995196,971.0923787999087,4.2,0
2022-07-19_01:14:22.363846,0.4,4.0,6.17580679499942,1173.4032910498897,4.2,0
2022-07-19_01:14:22.370510,0.4,4.0,6.17580679499942,1173.4032910498897,4.2,0
2022-07-19_01:14:22.372242,0.4,4.0,6.17580679499942,1173.4032910498897,4.2,0
2022-07-19_01:14:27.365448,0.4,4.0,7.240601069999318,1375.7142032998704,4.2,0
2022-07-19_01:14:27.370111,0.4,4.0,7.240601069999318,1375.7142032998704,4.2,0
2022-07-19_01:14:27.370893,0.4,4.0,7.240601069999318,1375.7142032998704,4.2,0
2022-07-19_01:14:32.370293,0.4,5.2,7.413886055719223,1557.5299374884708,5.4,0
2022-07-19_01:14:32.375486,0.4,5.2,7.413886055719223,1557.5299374884708,5.4,0
2022-07-19_01:14:32.376351,0.4,5.2,7.413886055719223,1557.5299374884708,5.4,0
2022-07-19_01:14:37.371685,0.4,6.2,6.823672031978091,1438.881530423457,6.4,0
2022-07-19_01:14:37.379858,0.4,6.2,6.823672031978091,1438.881530423457,6.4,0
2022-07-19_01:14:37.380925,0.4,6.2,6.823672031978091,1438.881530423457,6.4,0
2022-07-19_01:14:42.374893,0.4,7.2,6.3550880324868375,1343.669414149756,7.4,0
2022-07-19_01:14:42.383571,0.4,7.2,6.3550880324868375,1343.669414149756,7.4,0
2022-07-19_01:14:42.384654,0.4,7.2,6.3550880324868375,1343.669414149756,7.4,0
2022-07-19_01:14:47.376339,0.4,8.2,5.971398192373549,1265.1006386253782,8.4,0
2022-07-19_01:14:47.384156,0.4,8.2,5.971398192373549,1265.1006386253782,8.4,0
2022-07-19_01:14:47.385455,0.4,8.2,5.971398192373549,1265.1006386253782,8.4,0
2022-07-19_01:14:52.378310,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:14:52.388517,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:14:52.389510,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:14:57.379731,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:14:57.390372,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:14:57.391310,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:02.382311,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:02.443411,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:02.444371,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:07.383338,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:07.391754,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:07.392623,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:12.384900,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:12.394244,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:12.395478,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:17.386879,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:17.394394,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:17.395698,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:22.387819,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:22.395719,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:22.396904,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:27.388736,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:27.397216,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:27.398431,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:32.390614,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:32.398814,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:32.399619,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:37.391798,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:37.400435,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:37.403153,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:42.395230,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:42.405354,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:42.406248,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:47.395858,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:47.404439,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:47.405393,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:52.398231,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:52.405770,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:52.406691,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:57.399456,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:57.407254,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:15:57.408315,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:16:02.400516,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:16:02.408368,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:16:02.409632,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:16:07.401828,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:16:07.414084,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:16:07.418303,0.4,8.0,0.5,27.0,8.0,0
2022-07-19_01:16:12.402666,0.4,8.0,0.49985125687607795,36.77194699309917,8.2,0
2022-07-19_01:16:12.412794,0.4,8.0,0.49985125687607795,36.77194699309917,8.2,0
2022-07-19_01:16:12.413948,0.4,8.0,0.49985125687607795,36.77194699309917,8.2,0
2022-07-19_01:16:17.407271,0.4,7.0,1.0393492741038723,185.6346471492383,7.2,0
2022-07-19_01:16:17.414111,0.4,7.0,1.0393492741038723,185.6346471492383,7.2,0
2022-07-19_01:16:17.415268,0.4,7.0,1.0393492741038723,185.6346471492383,7.2,0
2022-07-19_01:16:22.412749,0.4,6.0,1.9435316556634927,367.2165006868441,6.2,0
2022-07-19_01:16:22.418561,0.4,6.0,1.9435316556634927,367.2165006868441,6.2,0
2022-07-19_01:16:22.419352,0.4,6.0,1.9435316556634927,367.2165006868441,6.2,0
2022-07-19_01:16:27.419263,0.4,5.0,3.0672926211349054,583.2769699453589,5.2,0
2022-07-19_01:16:27.426982,0.4,5.0,3.0672926211349054,583.2769699453589,5.2,0
2022-07-19_01:16:27.427634,0.4,5.0,3.0672926211349054,583.2769699453589,5.2,0
2022-07-19_01:16:32.430282,0.4,4.0,4.47213595499958,849.7058314499201,4.2,0
2022-07-19_01:16:32.437180,0.4,4.0,4.47213595499958,849.7058314499201,4.2,0
2022-07-19_01:16:32.437807,0.4,4.0,4.47213595499958,849.7058314499201,4.2,0
2022-07-19_01:16:37.436689,0.4,4.0,5.53693022999948,1052.016743699901,4.2,0
2022-07-19_01:16:37.441374,0.4,4.0,5.53693022999948,1052.016743699901,4.2,0
2022-07-19_01:16:37.441991,0.4,4.0,5.53693022999948,1052.016743699901,4.2,0
2022-07-19_01:16:42.449584,0.4,4.0,6.601724504999379,1254.327655949882,4.2,0
2022-07-19_01:16:42.454565,0.4,4.0,6.601724504999379,1254.327655949882,4.2,0
2022-07-19_01:16:42.455202,0.4,4.0,6.601724504999379,1254.327655949882,4.2,0
2022-07-19_01:16:47.451222,0.4,4.0,7.666518779999278,1456.6385681998631,4.2,0
2022-07-19_01:16:47.455960,0.4,4.0,7.666518779999278,1456.6385681998631,4.2,0
2022-07-19_01:16:47.456571,0.4,4.0,7.666518779999278,1456.6385681998631,4.2,0
2022-07-19_01:16:52.461178,0.4,4.0,8.518354199999198,1618.487297999848,4.2,0
2022-07-19_01:16:52.465675,0.4,4.0,8.518354199999198,1618.487297999848,4.2,0
2022-07-19_01:16:52.466744,0.4,4.0,8.518354199999198,1618.487297999848,4.2,0
2022-07-19_01:16:57.479092,0.4,4.0,9.5831484749991,1820.7982102498288,4.2,0
2022-07-19_01:16:57.479912,0.4,4.0,9.5831484749991,1820.7982102498288,4.2,0
2022-07-19_01:16:57.480297,0.4,4.0,9.5831484749991,1820.7982102498288,4.2,0
2022-07-19_01:17:02.477321,0.4,4.0,10.647942749998998,2023.1091224998097,4.2,0
2022-07-19_01:17:02.486839,0.4,4.0,10.647942749998998,2023.1091224998097,4.2,0
2022-07-19_01:17:02.488189,0.4,4.0,10.647942749998998,2023.1091224998097,4.2,0
2022-07-19_01:17:07.484609,0.4,4.0,11.7127370249989,2225.420034749791,4.2,0
2022-07-19_01:17:07.489417,0.4,4.0,11.7127370249989,2225.420034749791,4.2,0
2022-07-19_01:17:07.490232,0.4,4.0,11.7127370249989,2225.420034749791,4.2,0
2022-07-19_01:17:12.485514,0.2,4.0,0.0,0.0,4.0,0
2022-07-19_01:17:12.490491,0.2,4.0,0.0,0.0,4.0,0
2022-07-19_01:17:12.491039,0.2,4.0,0.0,0.0,4.0,0
2022-07-19_01:17:17.488464,0.4,4.0,1.0647942749998998,202.310912249981,4.2,0
2022-07-19_01:17:17.493389,0.4,4.0,0.8518354199999199,161.8487297999848,4.2,0
2022-07-19_01:17:17.494674,0.4,4.0,1.0647942749998998,202.310912249981,4.2,0
2022-07-19_01:17:22.491255,0.4,4.0,2.1295885499997995,404.621824499962,4.2,0
2022-07-19_01:17:22.496983,0.4,4.0,2.1295885499997995,404.621824499962,4.2,0
2022-07-19_01:17:22.497901,0.4,4.0,1.9166296949998196,364.1596420499658,4.2,0
2022-07-19_01:17:27.494630,0.4,4.0,3.1943828249996997,606.9327367499429,4.2,0
2022-07-19_01:17:27.501224,0.4,4.0,2.9814239699997196,566.4705542999468,4.2,0
2022-07-19_01:17:27.502004,0.4,4.0,3.1943828249996997,606.9327367499429,4.2,0
2022-07-19_01:17:32.496923,0.4,4.0,4.259177099999599,809.243648999924,4.2,0
2022-07-19_01:17:32.501517,0.4,4.0,4.046218244999619,768.7814665499277,4.2,0
2022-07-19_01:17:32.502184,0.4,4.0,4.259177099999599,809.243648999924,4.2,0
2022-07-19_01:17:37.502699,0.4,4.0,5.323971374999499,1011.5545612499049,4.2,0
2022-07-19_01:17:37.507927,0.4,4.0,5.323971374999499,1011.5545612499049,4.2,0
2022-07-19_01:17:37.508829,0.4,4.0,5.1110125199995196,971.0923787999087,4.2,0
2022-07-19_01:17:42.512149,0.4,4.0,6.388765649999399,1213.8654734998859,4.2,0
2022-07-19_01:17:42.519071,0.4,4.0,6.17580679499942,1173.4032910498897,4.2,0
2022-07-19_01:17:42.519621,0.4,4.0,6.388765649999399,1213.8654734998859,4.2,0
2022-07-19_01:17:47.521008,0.4,4.0,7.4535599249993,1416.1763857498665,4.2,0
2022-07-19_01:17:47.521747,0.4,4.0,7.240601069999318,1375.7142032998704,4.2,0
2022-07-19_01:17:47.522072,0.4,4.0,7.4535599249993,1416.1763857498665,4.2,0
2022-07-19_01:17:52.519693,0.4,4.6,7.836435555928616,1643.109127284815,4.8,0
2022-07-19_01:17:52.533710,0.4,4.6,7.642057423669797,1610.0879030523631,4.8,0
2022-07-19_01:17:52.534433,0.6,5.4,7.288514867899483,1531.5780693954391,5.6,0
2022-07-19_01:17:57.521857,0.4,3.6,8.696482557003488,1820.8255866981096,3.8,0
2022-07-19_01:17:57.536172,0.6,6.4,6.7261806375370785,1418.3424811868938,6.6,0
2022-07-19_01:17:57.538434,0.4,3.6,8.479076414451356,1783.9570228230775,3.8,0
2022-07-19_01:18:02.525644,0.4,2.6,9.90567761334841,2068.512504093663,2.8,0
2022-07-19_01:18:02.526405,0.4,2.6,9.654490337323322,2026.0475748388053,2.8,0
2022-07-19_01:18:02.535163,0.6,6.6,6.615489844475082,1397.7232537657972,6.8,0
2022-07-19_01:18:07.528126,0.6,5.6,7.106460693690153,1503.0777540897468,5.8,0
2022-07-19_01:18:07.528910,0.4,1.6,11.430952132988164,2383.6508465009492,1.8,0
2022-07-19_01:18:07.530201,0.4,1.6,11.738929641828614,2435.3521305963127,1.8,0
2022-07-19_01:18:12.534074,0.4,3.2,0.5,27.0,3.2,0
2022-07-19_01:18:17.535542,0.4,1.2,0.5,27.0,1.2,0
2022-07-19_01:44:31.994071,96.2,96.2,0.4166104376084928,67.49089089257582,96.2,1
2022-07-19_01:44:32.008989,96.2,96.2,0.2827442827442827,45.804573804573806,96.2,1
2022-07-19_01:44:32.026493,71.6,71.6,0.15654923205812352,25.360975593416,71.6,1
2022-07-19_01:44:32.748310,96.2,96.2,0.35119754534351244,56.89400234564897,96.2,1
2022-07-19_01:44:32.757698,96.2,96.2,0.30586070572312657,49.549434327146514,96.2,1
2022-07-19_01:44:32.780850,92.4,92.4,0.2374351337504185,38.46449166756779,92.4,1
2022-07-19_01:44:37.262313,96.2,96.2,0.4166104376084928,67.49089089257582,96.2,1
2022-07-19_01:44:37.276977,96.2,96.2,0.2827442827442827,45.804573804573806,96.2,1
2022-07-19_01:44:37.320404,96.2,96.2,0.14948588783573846,24.21671382938963,96.2,1
2022-07-19_01:44:37.336286,96.2,96.2,0.14268074791495625,23.114281162222913,96.2,1
2022-07-19_01:44:37.365438,96.2,96.2,0.22707804442267188,36.786643196472845,96.2,1
2022-07-19_01:44:37.381986,96.2,96.2,0.1738175049154135,28.158435796296995,96.2,1
2022-07-19_01:44:37.410663,96.2,96.2,0.16810374230131847,27.232806252813592,96.2,1
2022-07-19_01:44:38.397029,96.2,96.2,0.35119754534351244,56.89400234564897,96.2,1
2022-07-19_01:44:38.417347,96.2,96.2,0.30586070572312657,49.549434327146514,96.2,1
2022-07-19_01:44:38.435053,96.2,96.2,0.23689679057370672,38.37728007294048,96.2,1
2022-07-19_01:44:38.449729,96.2,96.2,0.18066994579958778,29.268531219533223,96.2,1
2022-07-19_01:44:38.470022,96.2,96.2,0.2229093580653673,36.111316006589504,96.2,1
2022-07-19_01:44:38.494446,96.2,96.2,0.18464534978107705,29.91254666453448,96.2,1
2022-07-19_01:44:38.513662,96.2,96.2,0.18464534978107708,29.91254666453448,96.2,1
2022-07-19_01:44:38.533932,24.0,24.0,0.09090593428863097,14.72676135475821,24.0,1
2022-07-19_01:44:42.628104,96.2,96.2,0.4166104376084928,67.49089089257582,96.2,1
2022-07-19_01:44:42.648295,96.2,96.2,0.2827442827442827,45.804573804573806,96.2,1
2022-07-19_01:44:42.666497,96.2,96.2,0.14948588783573846,24.21671382938963,96.2,1
2022-07-19_01:44:42.697331,96.2,96.2,0.14268074791495625,23.114281162222913,96.2,1
2022-07-19_01:44:42.721927,96.2,96.2,0.22707804442267188,36.786643196472845,96.2,1
2022-07-19_01:44:42.741382,96.2,96.2,0.1738175049154135,28.158435796296995,96.2,1
2022-07-19_01:44:42.765606,96.2,96.2,0.19056637036226173,30.8717519986864,96.2,1
2022-07-19_01:44:42.776373,96.2,96.2,0.11975485092652528,19.400285850097102,96.2,1
2022-07-19_01:44:42.797756,96.2,96.2,0.16810374230131847,27.232806252813592,96.2,1
2022-07-19_01:44:42.818915,96.2,96.2,0.13550245934969085,21.951398414649915,96.2,1
2022-07-19_01:44:42.836516,66.8,66.8,0.1439929898971383,23.326864363336405,66.8,1
2022-07-19_01:44:44.105253,96.2,96.2,0.35119754534351244,56.89400234564897,96.2,1
2022-07-19_01:44:44.138448,96.2,96.2,0.30586070572312657,49.549434327146514,96.2,1
2022-07-19_01:44:44.169985,96.2,96.2,0.23689679057370672,38.37728007294048,96.2,1
2022-07-19_01:44:44.192787,96.2,96.2,0.18066994579958778,29.268531219533223,96.2,1
2022-07-19_01:44:44.215092,96.2,96.2,0.2229093580653673,36.111316006589504,96.2,1
2022-07-19_01:44:44.241041,96.2,96.2,0.18464534978107705,29.91254666453448,96.2,1
2022-07-19_01:44:44.267028,96.2,96.2,0.18979364725201173,30.746570854825897,96.2,1
2022-07-19_01:44:44.286215,96.2,96.2,0.12788820373579793,20.717889005199257,96.2,1
2022-07-19_01:44:44.312484,96.2,96.2,0.19558095345350082,31.684114459467132,96.2,1
2022-07-19_01:44:44.327334,96.2,96.2,0.18004686149364627,29.1675915619707,96.2,1
2022-07-19_01:44:44.355074,87.2,87.2,0.14277407795858638,23.12940062929099,87.2,1
2022-07-19_01:44:47.910964,96.2,96.2,0.4166104376084928,67.49089089257582,96.2,1
2022-07-19_01:44:47.925677,96.2,96.2,0.2827442827442827,45.804573804573806,96.2,1
2022-07-19_01:44:47.938669,96.2,96.2,0.14948588783573846,24.21671382938963,96.2,1
2022-07-19_01:44:47.958659,96.2,96.2,0.14268074791495625,23.114281162222913,96.2,1
2022-07-19_01:44:47.970792,96.2,96.2,0.22707804442267188,36.786643196472845,96.2,1
2022-07-19_01:44:47.991457,96.2,96.2,0.1738175049154135,28.158435796296995,96.2,1
2022-07-19_01:44:48.009338,96.2,96.2,0.19056637036226173,30.8717519986864,96.2,1
2022-07-19_01:44:48.031666,96.2,96.2,0.11975485092652528,19.400285850097102,96.2,1
2022-07-19_01:44:48.042285,96.2,96.2,0.16810374230131847,27.232806252813592,96.2,1
2022-07-19_01:44:48.061537,96.2,96.2,0.13550245934969085,21.951398414649915,96.2,1
2022-07-19_01:44:48.080521,96.2,96.2,0.15657522148659234,25.365185880827962,96.2,1
2022-07-19_01:44:48.099173,96.2,96.2,0.12788820373579793,20.717889005199254,96.2,1
2022-07-19_01:44:48.118783,96.2,96.2,0.11098833941820489,17.980110985749192,96.2,1
2022-07-19_01:44:48.132428,35.4,35.4,0.16568224066231843,26.840522987295582,35.4,1
2022-07-19_01:44:49.291141,96.2,96.2,0.35119754534351244,56.89400234564897,96.2,1
2022-07-19_01:44:49.312016,96.2,96.2,0.30586070572312657,49.549434327146514,96.2,1
2022-07-19_01:44:49.323504,96.2,96.2,0.23689679057370672,38.37728007294048,96.2,1
2022-07-19_01:44:49.345874,96.2,96.2,0.18066994579958778,29.268531219533223,96.2,1
2022-07-19_01:44:49.353333,96.2,96.2,0.2229093580653673,36.111316006589504,96.2,1
2022-07-19_01:44:49.361811,96.2,96.2,0.18464534978107705,29.91254666453448,96.2,1
2022-07-19_01:44:49.373110,96.2,96.2,0.18979364725201173,30.746570854825897,96.2,1
2022-07-19_01:44:49.381821,96.2,96.2,0.12788820373579793,20.717889005199257,96.2,1
2022-07-19_01:44:49.398050,96.2,96.2,0.19558095345350082,31.684114459467132,96.2,1
2022-07-19_01:44:49.408853,96.2,96.2,0.18004686149364627,29.1675915619707,96.2,1
